Spotlight,normal,SUPPORT,0,,,COOL,PERFORM,One Ally,Priority 3. Foes will target One Ally this turn.,"The user points a focused light onto one of its allies as if it were on a stage, the ally can't help but catch everyone's attention into itself."
Stockpile,normal,SUPPORT,0,,,INSIGHT,NATURE,User,Increase the User's Defense and Sp. Defense.,"The Pokemon swells up by storing power with its mouth, this makes the user a little more resistant to damage."
Stomp,normal,PHYSICAL,2,STRENGTH,,DEXTERITY,BRAWL,Foe,Roll 3 Chance Dice to Flinch the foe.,"The Pokemon steps and stomps the foe, the weight may leave the target squashed on the floor."
Strength,normal,PHYSICAL,3,STRENGTH,,STRENGTH,BRAWL,Foe,"Outside of battle, using this move allows the Pokémon to lift double the normal weight it should be able to.",The Pokemon strains its muscles to go beyond their own limits.
Stuff Cheeks,normal,SUPPORT,0,,,CLEVER,NATURE,User,"User eats its held Berry and gains its effects, afterwards, Increase user's Defense by 2.",The Pokemon munches its berry but keeps part of it on its cheeks. Looks adorable but it is actually a survival tactic to survive harsh winters.
Substitute,normal,SUPPORT,0,,,DEXTERITY,STEALTH,User,"Deal 2 Damage to the user and put a decoy with 2 HP with the same Defenses as the user. If the decoy's HP is depleted, it disappears and the user comes back into the fight. Decoy can only be affected by damaging moves.","The Pokemon dissapears in a poof of smoke. When the smoke vanishes, an object identical to the user remains in its place to shield it from harm. It looks amazingly real."
Super Fang,normal,PHYSICAL,0,,,DEXTERITY,BRAWL,Foe,Damage Roll is Half of the Foe's remaining HP (up to 10) rounded down. If the remaining HP of the foe is 1 this move fails. Ignore the foe's Defenses. -1 Accuracy.,The Pokemon jumps at the foe to crush it with an awful bite.
Supersonic,normal,SUPPORT,0,,,TOUGH,CHANNEL,Foe,Confuse the foe. -3 Accuracy.,The Pokemon emits a series of ultrasonic waves that make the foe dizzy and disoriented.
Swagger,normal,SUPPORT,0,,,TOUGH,INTIMIDATE,Foe,Increase the foe's Strength by 2. Inflicts Confusion.,"The Pokemon enrages the foe with its arrogant demeanor, making it lose focus in battle."
Swallow,normal,SUPPORT,0,,,VITALITY,NATURE,User,"Must have used the move ""Stockpile"" prior to this Move, otherwise it will fail. If successful spend 1 Will point to activate. User restores 2 Health points. Loses the effects of stockpile. The Pokémon must rest an hour before using Swallow again.","The Pokemon swallows the energy she was storing to restore some damage, it recovers its normal size afterwards."
Sweet Scent,normal,SUPPORT,0,,,SPECIAL,NATURE,All Foes,Those affected cannot evade moves performed by the user. Attracts wild Pokémon if used outside of battle.,The Pokemon releases an aroma that its enemies will love.
Swift,normal,SPECIAL,2,SPECIAL,,DEXTERITY,CHANNEL,All Foes,Never Fail.,The user shoots a star shaped light beam that hits the target at blinding speed.
Swords Dance,normal,SUPPORT,0,,,DEXTERITY,PERFORM,User,Increase the User's Strength by 2.,The Pokemon makes a dance that raises its battle spirit.
Tackle,normal,PHYSICAL,2,STRENGTH,,DEXTERITY,BRAWL,Foe,-,A basic attack that consists of charging at an enemy.
Tail Slap,normal,PHYSICAL,1,STRENGTH,,DEXTERITY,BRAWL,Foe,Successive Actions. -1 Accuracy.,The Pokemon slaps the foe's face with its strong tail.
Tail Whip,normal,SUPPORT,0,,,CUTE,PERFORM,All Foes,Reduce the foe's Defense.,The Pokemon moves its tail in such a cute way that the foe will easily let its guard down.
Take Down,normal,PHYSICAL,3,STRENGTH,,DEXTERITY,BRAWL,Foe,Recoil. -2 Accuracy.,The Pokemon recklessly grapples the foe to smash it on the ground.
Tearful Look,normal,SUPPORT,0,,,CUTE,ALLURE,Foe,Reduce Foe's Strength and Special.,"The Pokemon's eyes start watering as if it were about to cry, it's foe is moved by the tears and loses its will to fight."
Teatime,normal,SUPPORT,0,,,INSIGHT,ETIQUETTE,Area,Those affected eat their held berries without gaining their effects. Outside of battle will diffuse violent intentions for a few minutes,The Pokemon gathers everyone for a cup of delicious tea. Not eating a snack along with it would be a waste.
Techno Blast,normal,SPECIAL,5,SPECIAL,,DEXTERITY,CHANNEL,Foe,"Lethal. If Genesect is performing this Move, this Move's type may change to: Fire, Ice, Water, or Electric depending on the Driver it has as Held Item.","A laser briefly beams away from the Pokemon, whatever it hits explodes a second later. This move can be modified with the right programming of a computer."
Teeter Dance,normal,SUPPORT,0,,,DEXTERITY,PERFORM,Area,Inflicts Confusion.,The user starts dancing around with wobbly movements. Friends and foes will get dizzy by trying to follow it.
Thrash,normal,PHYSICAL,5,STRENGTH,,STRENGTH,BRAWL,Random Foe,Rampage.,The Pokemon rampages and starts to attack and destroy everything on its path.
Tickle,normal,SUPPORT,0,,,DEXTERITY,BRAWL,Foe,Reduce the foe's Strength and Defense.,The Pokemon tickles the foe. The laughter really disturbs the foe's fighting stance.
Transform,normal,SUPPORT,0,,,WILL,CHANNEL,User,"The user transforms into a copy of its target with same Ability, Attributes, Trait Modifiers, and Moves. Being inside a Pokéball breaks the Transformation.",The user modifies its own DNA structure to become an identical clone of any Pokemon or object it can see.
Tri Attack,normal,SPECIAL,3,SPECIAL,,DEXTERITY,CHANNEL,Foe,Roll 2 Chance Dice to Paralyze the foe. Roll 2 Chance Dice to Burn the foe. Roll 2 Chance Dice to Freeze the Foe.,The user shoots three beams. Each one is charged with a different kind of energy.
Trump Card,normal,SPECIAL,2,SPECIAL,,WILL,CHANNEL,Foe,If User's Will is half spent add 1 Dice to the Damage Roll. If the User's Will is depleted add +8 to the Damage Pool.,"The more exhausted the user is, the stronger this attack will become. When the Pokemon is at the last of its strength this move can be devastating."
Uproar,normal,SPECIAL,3,SPECIAL,,DEXTERITY,CHANNEL,Random Foe,"For the rest of the Round, no Pokémon can fall asleep. If a Pokémon was asleep it wakes up. Sound Based Move.",The Pokemon shouts and screams and squaks so hard the noise really hurts the ears. Nobody could get a full night of sleep with all that ruckus.
Veevee Volley,normal,PHYSICAL,0,STRENGTH,HAPPINESS,DEXTERITY,BRAWL,Foe,"Add 1 Die to the Damage Roll for every point of Happiness on the User. If the user of this Move is at its Final Stage of Evolution, this move fails.","Long sessions playing Volley ball with your Pokemon make it very happy. During battle, it just replaces the ball with its foe."
Vice Grip,normal,PHYSICAL,2,STRENGTH,,DEXTERITY,BRAWL,Foe,-,The Pokemon traps the foe with its pincers or jaws and applies pressure that will leave a nasty bruise.
Weather Ball,normal,SPECIAL,2,SPECIAL,,DEXTERITY,NATURE,Foe,"If the battlefield is under a Weather, add +2 to the Damage Roll and change the Type of the Move accordingly: Sun-Fire. Rain-Water. Hail-Ice. Sandstorm-Rock. Wind-Flying.",The user creates a ball of energy that will use the climate around it to grow in size and power.
Whirlwind,normal,SUPPORT,0,,,DEXTERITY,NATURE,Foe,"Low Priority 6. In the wild the battle ends. In an official fight, the Pokémon switches out. If it's the last or only Pokémon the move fails. Switcher Move.",The Pokemon creates a powerful wind current that swirls the enemy around and sends it flying away.
Wish,normal,SUPPORT,0,,,WILL,CHANNEL,User,Basic Heal. If successful spend 1 Will point to activate. The move has its effect at the beginning of the next round.,The Pokemon makes a wish with all its might and somehow it becomes true.
Work Up,normal,SUPPORT,0,,,STRENGTH,ATHLETIC,User,Increase the User's Strength and Special.,The Pokemon excercises with vigor to be physically and mentally prepared for battle.
Wrap,normal,PHYSICAL,1,STRENGTH,,DEXTERITY,BRAWL,Foe,Blocks. Roll 2 Dice of Damage against the foe at the end of each Round. Lasts 4 Rounds. -1 Accuracy.,"The Pokemon traps its foe with its body or vines, causing some damage."
Wring Out,normal,PHYSICAL,5,STRENGTH,,STRENGTH,BRAWL,Foe,Remove 1 Dice from the Damage Roll for every missing HP of the Target. Up to 4 dice may be removed this way.,"The Pokemon literally squeezes the life out of its target. As life is fading, squeezing will be harder."
Yawn,normal,SUPPORT,0,,,SPECIAL,CHANNEL,Foe,"If the target is not removed from battle by the start of its next Round, it will fall asleep.",The user lets out an infectious yawn that will make anyone drowsy enough to fall asleep pretty soon.
Acid,poison,SPECIAL,2,SPECIAL,,DEXTERITY,CHANNEL,All Foes,Roll 1 Chance Dice to Reduce Sp. Defense of those affected.,"The Pokemon showers its foes with a corrosive acid, the burning sensation may leave an opening for other attacks."
Acid Armor,poison,SUPPORT,0,,,SPECIAL,NATURE,User,Increase the User's Defense by 2.,A liquid acid substance seeps through this Pokemon's body turning it into a liquid-like state. The acid deters foes from touching this Pokemon at full force.
Acid Spray,poison,SPECIAL,2,SPECIAL,,DEXTERITY,CHANNEL,Foe,Reduce the foe's Special by 2.,"The user spits a corrosive substance, the burning sensation doesn't allow it to focus on attacking."
Baneful Bunker,poison,SUPPORT,0,,,VITALITY,NATURE,User,"Priority 4. Shield. If the foe attacked using a Physical Move, it is now Poisoned. Reduce 3 Dice from the Foe's Damage Pool.","The user encloses itself inside its sturdy shell, which is covered by poisonous barbs. If a barb pinches the foe's skin the wound will start to fester."
Belch,poison,SPECIAL,5,SPECIAL,,SPECIAL,CHANNEL,Foe,The user must eat something before using this Move. -1 Accuracy.,The user lets out a horrible belch on the target. The air contains toxins that deal a terrible damage.
Clear Smog,poison,SPECIAL,2,SPECIAL,,DEXTERITY,CHANNEL,Foe,Never Fail. Reset all Increased or Reduced Attributes and Traits of the foe.,"The user sucks all gases to clear away all impurities. The target is left heeling hurt, but light headed."
Coil,poison,SUPPORT,0,,,TOUGH,INTIMIDATE,User,"Increase the User's Strength, Defense, and Accuracy.",The Pokemon curls up its body. In a calm but menacing position it prepares to deliver its strike.
Cross Poison,poison,PHYSICAL,3,STRENGTH,,DEXTERITY,BRAWL,Foe,High Critical. Roll 1 Chance Dice to Poison the foe.,The Pokemon drenches poison into its pincers to slash the enemy in a brutal way.
Gastro Acid,poison,SUPPORT,0,,,SPECIAL,CHANNEL,Foe,"Until the end of the Scene, eliminate any effect the foe's Ability would do.","The user spits some of its own gastric juices, the acid prevents the foe from using its special abilities."
Gunk Shot,poison,PHYSICAL,5,STRENGTH,,STRENGTH,BRAWL,Foe,Ranged. Roll 3 Chance Dice to Poison the Foe. -2 Accuracy.,The Pokemon shoots a stream of corrosive sludge made with the most toxic substances it can produce. Just inhaling the scent can make you feel very sick.
Poison Fang,poison,PHYSICAL,2,STRENGTH,,DEXTERITY,BRAWL,Foe,Roll 5 Chance Dice to Badly Poison the Foe.,The Pokemon bites the foe and injects its poison directly through its fangs. After that it just waits for the poison to slowly take care of its foe.
Poison Gas,poison,SUPPORT,0,,,SPECIAL,CHANNEL,All Foes,Poison those affected. -1 Accuracy.,"The Pokemon releases a big cloud of toxic gas, anyone who takes a breath will start coughing violently. They should seek a doctor immediately."
Poison Jab,poison,PHYSICAL,3,STRENGTH,,DEXTERITY,BRAWL,Foe,Roll 3 Chance Dice to Poison the Foe.,The Pokemon stabs its foe with a sting or tentacle drenched with venom.
Poison Powder,poison,SUPPORT,0,,,SPECIAL,CHANNEL,Foe,Poison the Foe. -2 Accuracy.,The user scatters a small cloud of venomous dust that immediately causes coughing and fever.
Poison Sting,poison,PHYSICAL,1,STRENGTH,,DEXTERITY,CHANNEL,Foe,Ranged. Roll 3 Chance Dice to Poison the Target.,The user shoots a small sting that injects venom into the foe.
Poison Tail,poison,PHYSICAL,2,STRENGTH,,DEXTERITY,BRAWL,Foe,High Critical. Roll 1 Chance Dice to Poison the Foe.,"The tail of this Pokemon is sharp like a blade, it attacks with slashing movements and may release some poison through it."
Purify,poison,SUPPORT,0,,,SPECIAL,NATURE,Foe,Heal a Target's Status Ailment. If you do then the user may heal 1 HP.,"The Pokemon is covered by a gelatinous goo that can be used to treat several ailments, the Pokemon also uses it as a source of nourishment."
Sludge,poison,SPECIAL,2,SPECIAL,,DEXTERITY,CHANNEL,Foe,Roll 3 Chance Dice to Poison the Foe.,"The foe is covered with a disgusting sludge, the fumes and toxins on it can make anyone feel sick."
Sludge Bomb,poison,SPECIAL,3,SPECIAL,,DEXTERITY,CHANNEL,Foe,Roll 3 Chance Dice to Poison the Foe.,The user hurls a ball of toxic sludge that explodes on contact and covers the target.
Sludge Wave,poison,SPECIAL,3,SPECIAL,,DEXTERITY,CHANNEL,Area,Roll 1 Chance Dice to Poison those affected.,The Pokemon creates a large wave of watery ooze that soaks everything around. The smell is really unpleasant.
Smog,poison,SPECIAL,1,SPECIAL,,DEXTERITY,CHANNEL,Foe,Roll 4 Chance Dice Poison the Foe. -2 Accuracy.,The target is attacked with a discharge of filthy gases.
Toxic,poison,SUPPORT,0,,,SPECIAL,CHANNEL,Foe,Badly Poison the Foe. -1 Accuracy.,"With a disgusting diet and training, the user learns how to turn its fluids into a deadly toxin."
Toxic Spikes,poison,SUPPORT,0,,,DEXTERITY,STEALTH,Battlefield,Foe Pokémon that enter the battlefield become Poisoned. Roll 1 Chance Dice for the Poison to become Badly Poisoned instead. Entry Hazard.,The user lays a trap of scattered poison spikes that attach to the opponent's feet leaving them with a bad case of fever.
Toxic Thread,poison,SUPPORT,0,,,DEXTERITY,CHANNEL,Foe,Reduce Foe's Dexterity. Poison the Foe.,"The user shoots a sticky thread that entangles around the foe, the thread is also laced with a potent toxin that will poison the foe on contact."
Venom Drench,poison,SUPPORT,0,,,SPECIAL,CHANNEL,All Foes,"If an affected foe is poisoned or becomes poisoned in the same Round you used this Move then Reduce its Strength, Special, and Dexterity.",Foes are drenched in an odd poisonous liquid that targets their weakened immune systems.
Venoshock,poison,SPECIAL,2,SPECIAL,,DEXTERITY,CHANNEL,Foe,"If the Foe is already poisoned, add 2 Extra Dice to the Damage Pool.",The Pokemon shoots a special kind of toxin that reacts violently if the foe is already weakened with poison.
Agility,psychic,SUPPORT,0,,,DEXTERITY,ATHLETIC,User,Increase the User's Dexterity by 2.,The user relaxes and lightens its body to move faster.
Ally Switch,psychic,SUPPORT,0,,,SPECIAL,CHANNEL,One Ally,User switches back. Choose another Pokémon to take its place. It will be ready to fight on the next Round. Switcher Move.,"The user teleports, switching its place with someone."
Amnesia,psychic,SUPPORT,0,,,INSIGHT,ALERT,User,Increase the User's Sp. Defense by 2.,"As a fine example of mind over matter, the user temporarily empties its mind to make it more resilient."
Barrier,psychic,SUPPORT,0,,,SPECIAL,CHANNEL,Foe,Increase the User's Defense by 2.,The user casts a protective field around itself.
Calm Mind,psychic,SUPPORT,0,,,INSIGHT,CHANNEL,User,Increase the User's Special and Sp. Defense.,The user quietly calms its spirit to strengthen its mind and body.
Confusion,psychic,SPECIAL,2,SPECIAL,,DEXTERITY,CHANNEL,Foe,Roll 1 Chance Dice to Confuse the foe.,The target's mind is hit by a weak psychic force that leaves them wondering if they were hit by an invisible enemy. Sometimes the foe is left seeing things that aren't really there.
Cosmic Power,psychic,SUPPORT,0,,,SPECIAL,CHANNEL,User,Increase the User's Defense and Sp. Defense.,The user absorbs power from space. This Pokemon glows faintly with energy afterwards.
Dream Eater,psychic,SPECIAL,4,SPECIAL,,SPECIAL,CHANNEL,Foe,"The user restores HP equal to half the damage dealt, rounded down. The target must be asleep, this move will fail otherwise.","The user eats the dreams of a sleeping target. When the foe wakes up, it will feel weak and empty."
Extrasensory,psychic,SPECIAL,3,SPECIAL,,DEXTERITY,CHANNEL,Foe,Roll 1 Chance Dice to Flinch the foe.,"The user attacks with an odd, almost invisible power."
Future Sight,psychic,SPECIAL,5,SPECIAL,,INSIGHT,CHANNEL,Foe,Strikes at the end of the next Round. It bypasses any Shield Move and cover. If the target retires or switches out from battle the damage will be dealt to the next opponent or to one of its allies.,The Pokemon foresses something terrible happening to the target. It may see images from its own future without any risk.
Glitzy Glow,psychic,SPECIAL,3,SPECIAL,,SPECIAL,CHANNEL,Foe,"If successful, for the next 4 Rounds the User and Allies will receive 1 less damage from Special Attacks. This effect does not stack. If the user of this Move is at its Final Stage of Evolution, this move fails.","The user surrounds itself with a glamorous light, releasing it as a psychic blast, the soft glowing particles remain in the field protecting its fabulousness."
Gravity,psychic,SUPPORT,0,,,SPECIAL,CHANNEL,Battlefield,Flying and Levitating Pokémon can be hit by Ground Type Moves. Lasts 4 Rounds.,"The gravity is intensified, bringing everyone to their knees. Flying pokemon are slammed to the ground."
Guard Split,psychic,SUPPORT,0,,,SPECIAL,CHANNEL,Foe,Average your Defense and Sp. Defense with your target.,The user employs its psychic power to average its resilience with the foe. They both feel like they're equals in terms of toughness.
Guard Swap,psychic,SUPPORT,0,,,SPECIAL,CHANNEL,Foe,Switch your Defense and Sp. Defense with your foe.,The Pokemon employs its psychic power to make the opponent feel like its got your fraily and make the user ffeel like it got the target's resilience.
Heal Block,psychic,SUPPORT,0,,,SPECIAL,CHANNEL,Area,No one can regain any lost HP. Lasts 4 Rounds.,The user forces everyone's wounds to stay open by using its immense psychic power.
Heal Pulse,psychic,SUPPORT,0,,,WILL,CHANNEL,One Ally,Basic Heal. If successful spend 1 Will to activate.,The user emits a pulse of energy that heals the wounds of its allies.
Healing Wish,psychic,SUPPORT,0,,,WILL,CHANNEL,One Ally,The User faints. One Ally is completely healed from all damage and status ailments.,"The power of ultimate love and sacrifice. The user wishes to completely heal all injuries, diseases, and ailments to save someone's life at the cost of their own health."
Heart Stamp,psychic,PHYSICAL,2,STRENGTH,,INSIGHT,ALLURE,Foe,Roll 3 Chance Dice to Flinch the foe.,"This move controls the emotions of the target, making it feel loved and safe. The user may strike immediately."
Heart Swap,psychic,SUPPORT,0,,,INSIGHT,ALLURE,Foe,Switch any Trait Increase/Decrease with the target.,"The user and the target swap their feelings of powerr and weakness, insecurity and courage, love and hate. Boosts are also swapped."
Hyperspace Hole,psychic,SPECIAL,3,SPECIAL,,INSIGHT,CHANNEL,Foe,Ignore Defenses. Never Miss. This Move Bypasses the effects of any Shield Move effect on the foe.,The user knows the laws of physics bind it from being in many places at once and forbid it from occupying the same space as other bodies. It just disregards their authority.
Hypnosis,psychic,SUPPORT,0,,,INSIGHT,ALLURE,Foe,Put the target to sleep. Dark-Type Pokémon are affected by this move. -4 Accuracy.,Employ a hypnotic suggestion to make the target feel drowsy and fall into a deep slumber. Works better on a target that is not in danger.
Imprison,psychic,SUPPORT,0,,,CLEVER,CHANNEL,Foe,The foe cannot use any Moves known by the User. Lasts for a day.,"This move blocks specific parts of the memory the user is well aware of. Be it moves, techniques, names, places, people, or situations. The target won't be able to recall those memories."
Instruct,psychic,SUPPORT,0,,,CLEVER,PERFORM,Foe,"Selected Target repeats their last move used this Round, taking the successes on the Accuracy Roll of ""Instruct"" as if they were for their move. Target must have previously used a successful move during the Round. Otherwise ""Instruct"" will fail.",The Pokemon sends a psychic command to one of its allies or foes to enable them to repeat their last action.
Kinesis,psychic,SUPPORT,0,,,SPECIAL,CHANNEL,Foe,Lower the foe's Accuracy.,"A basic psychic power to exert force on objects. You can touch, move, press, and affect simple objects to create distractions."
Light Screen,psychic,SUPPORT,0,,,SPECIAL,CHANNEL,User and Allies,User and Allies will receive 1 less Damage from Special Attacks. Lasts 4 Rounds.,"The user manifests its mental power on the world, creating walls and floors of light that help prevent the passing of energies."
Lunar Dance,psychic,SUPPORT,0,,,INSIGHT,PERFORM,One Ally,"The user Faints. One fallen Ally regains consciousness, has its HP fully restored and all Status Ailments healed. If the Ally was not in-battle, it is called out and ready to fight.","The moon shines at the darkest hours, reflecting the sun's lifebringer light on those who fell into the night, taking pity on their lost souls."
Luster Purge,psychic,SPECIAL,2,SPECIAL,,SPECIAL,CHANNEL,Foe,Roll 5 Chance Dice to Reduce the foe's Sp. Defense. This Effect can be repeated up to 3 times per Target.,The user engulfs itself in a blinding light and shoots a beam at its foe. This light leaves the foe powerless to resist against anyone.
Magic Coat,psychic,SUPPORT,0,,,SPECIAL,CHANNEL,Foe,"Priority 4. Redirect the effects of a Support Move that would affect the user or its side of the battlefield towards the foe's (ie. The foe used Stealth Rock, with Magic Coat it will now affect the foe's side instead of yours).","The user quickly creates a barrier that reflects any minor attack, status condition, or dirty triick the foe might have wanted to use."
Magic Powder,psychic,SUPPORT,0,,,SPECIAL,CHANNEL,Foe,Change the target's Type to Psychic.,"The Pokemon recites an enchantment and blows a cloud of pink dust on its Target. Afterwards, the target becomes especially good at guessing which card you got from a deck."
Magic Room,psychic,SUPPORT,0,,,SPECIAL,CHANNEL,Battlefield,No one can use their Held Item nor any other Item. Lasts 4 Rounds.,"Inside the effects of Magic Room, technology, tools, and items manually activated do not work. Automated technology will function as normal."
Meditate,psychic,SUPPORT,0,,,WILL,CHANNEL,User,Increase the User's Strength,The Pokemon meditates to unleash a power that's been sleeping deep inside the user.
Miracle Eye,psychic,SUPPORT,0,,,INSIGHT,ALERT,User,The User may hit Dark Type Pokémon with Psychic Moves. The Pokémon ignores Evasion modifiers. Opponents can't reduce the User's Accuracy.,The user's sight transcends the flesh and can look directly into the innermost mental pressence of everyone around. Hidden enemies can be detected.
Mirror Coat,psychic,SPECIAL,0,,,DEXTERITY,CHANNEL,Foe,The move only works if the foe just used a Special Attack. Roll the same Damage Pool as your foe's last attack and add 2 Extra Damage Dice. Ignore the foe's Defenses.,The user canalizes the damage received by energies and bounces them back to their source.
Mist Ball,psychic,SPECIAL,2,SPECIAL,,SPECIAL,CHANNEL,Foe,Roll 5 Chance Dice to Reduce the foe's Special. This Effect can be repeated up to 3 times per Target.,The user engulfs its foe with a cloud of mist. This soothing mist keeps evil intents from surfacing into the foe's mind.
Photon Geyser,psychic,PHYSICAL,4,,,DEXTERITY,CHANNEL,Foe,"This Move's Damage Pool, can be rolled with either the Strength or Special Attribute, dealing Physical or Special Damage respectively. Choose whatever is most convenient for the user. If using Special then the move is considered Special instead of Physical.","The Pokemon attacks with a large pillar of light that comes out from where its foe is standing, either the blazing energy  or the crushing strikes are enough to knock someone out."
Photon Geyser (Physical),psychic,PHYSICAL,4,STRENGTH,,DEXTERITY,CHANNEL,Foe,"This Move's Damage Pool, can be rolled with either the Strength or Special Attribute, dealing Physical or Special Damage respectively. Choose whatever is most convenient for the user.",
Photon Geyser (Special),psychic,SPECIAL,4,SPECIAL,,DEXTERITY,CHANNEL,Foe,"This Move's Damage Pool, can be rolled with either the Strength or Special Attribute, dealing Physical or Special Damage respectively. Choose whatever is most convenient for the user.",
Power Split,psychic,SUPPORT,0,,,SPECIAL,CHANNEL,Foe,Average the User's Strength and Special with the target.,The user employs its psychic power to average its capabilities with the foe. They both feel like they're equals in terms of strength.
Power Swap,psychic,SUPPORT,0,,,SPECIAL,CHANNEL,Foe,Switch your Strength and Special with your foe.,The Pokemon employs its psychic power to make the opponent feel like it's got your weaknesses and make the user feel like it's got the target's strength.
Power Trick,psychic,SUPPORT,0,,,SPECIAL,CHANNEL,User,Switch the User's Strength with its Defense and the User's Special with its Sp. Defense.,"The user's mind is tricked into thinking that strength comes from their vitality, and their vitality is their power."
Prismatic Laser,psychic,SPECIAL,6,SPECIAL,,DEXTERITY,CHANNEL,Foe,Lethal. Must Recharge.,"Through a prism, the user shoots a concentrated laser beam that pierces everything that comes in contact with it. The effort leaves the user mentally exhausted."
Psybeam,psychic,SPECIAL,2,SPECIAL,,DEXTERITY,CHANNEL,Foe,Roll 1 Chance Dice to Confuse the foe.,Attack with a beam of psychic energy that hits the mind of the target.
Psychic,psychic,SPECIAL,3,SPECIAL,,DEXTERITY,CHANNEL,Foe,Roll 1 Chance Dice to Reduce the foe's Sp. Defense.,The user's telekinetic force is enough to cause severe harm to their target. This telekinesis is not subtle.
Psychic Fangs,psychic,PHYSICAL,3,STRENGTH,,DEXTERITY,BRAWL,Foe,If a Barrier is in place on the foe's side (ie. Light Screen. Reflect) destroy it.,"The Pokemon bares its fangs to bite the foe, psychic energy begins piercing before the actual fangs make contact."
Psychic Terrain,psychic,SUPPORT,0,,,SPECIAL,CHANNEL,Battlefield,"For the next 4 Rounds, all Psychic Attacks will deal 1 Extra Dice of Damage. No Pokémon on the ground can use moves with increased Priority.","The arena becomes radiated by psychic waves. Everyone begins to think slowly due to the buzz in their heads, making all tasks take more time."
Psycho Boost,psychic,SPECIAL,6,SPECIAL,,DEXTERITY,CHANNEL,Foe,Lethal. Reduce User's Special by 2. -1 Accuracy.,"The Pokemon releases an explosion of all of its concentrated psychic power in a devastating explosion, afterwards the user will be extremely tired."
Psycho Cut,psychic,PHYSICAL,3,STRENGTH,,DEXTERITY,BRAWL,Foe,High Critical.,Create blades of psychic energy to tear down foes.
Psycho Shift,psychic,SUPPORT,0,,,CLEVER,CHANNEL,Foe,Transfer the User's Status Ailments to the target. The user is now cured.,"With psychic suggestion, the target feels afflicted by the same status problems as the user."
Psyshock,psychic,SPECIAL,3,SPECIAL,,DEXTERITY,CHANNEL,Foe,This Move is resisted with the Foe's Defense instead of its Sp. Defense,Materialize a psychic wave that pushes the target with real physical force.
Psystrike,psychic,SPECIAL,4,SPECIAL,,DEXTERITY,CHANNEL,Foe,This Move is resisted with the Foe's Defense instead of its Sp. Defense,"Through sheer psychic power, the user materializes its energy to deal a heavy strike to its foe."
Psywave,psychic,SPECIAL,0,,,INSIGHT,CHANNEL,Foe,Roll Damage Dice according to the User's Rank. 1 Dice at Starter Rank. 2 Dice at Beginner Rank. 3 dice at Amateur Rank. 4 Dice at Ace Rank. 5 Dice at Professional Rank. Ignores Defense.,Releases the inner power of the mind to emanate psychic waves that hurt the target.
Reflect,psychic,SUPPORT,0,,,SPECIAL,CHANNEL,User and Allies,User and Allies will receive 1 less Damage from Physical Attacks. Lasts 4 Rounds.,"The user manifests its mental power on the world, creating invisible walls and floors that prevent the passing of objects."
Rest,psychic,SUPPORT,0,,,VITALITY,NATURE,User,Complete Heal. If successful spend 1 Will point to activate. The User must Sleep for a whole Round (from Round Start to Round End).,The user falls asleep. During this period the body benefits from a super accelerated healing process.
Role Play,psychic,SUPPORT,0,,,CLEVER,PERFORM,Foe,"Copy the target's Ability. The abilities Flower Gift, Illusion, Imposter, Stance Change, Wonder Guard, and Plot Device cannot be copied.",The user mimics the target and takes on the most basic features from that character.
Skill Swap,psychic,SUPPORT,0,,,CLEVER,PERFORM,Foe,Switch Abilities with the foe. The abilities Flower Gift. Illusion. Imposter. Stance Change. Wonder Guard. Plot Device and others cannot be switched.,"The user swaps its identity with the target, making both feel like they are from each other's species."
Speed Swap,psychic,SUPPORT,0,,,SPECIAL,CHANNEL,Foe,Switch your Dexterity with your Foe.,The Pokemon employs its psychic power to make the opponent perceive events as if they were happening faster or slower according to the user's own speed.
Stored Power,psychic,SPECIAL,1,SPECIAL,,DEXTERITY,CHANNEL,Foe,Add 1 Extra Dice of Damage for each Increased attribute the user has (ie. Clefairy has 1 Increased Point in Defense and 1 Evasion. Stored Power will have 2 Extra Dice on the Damage Pool). Up to 7 Dice may be added.,"This move allows the user to release its power. If the user has any boosts, the damage is increased."
Synchronoise,psychic,SPECIAL,5,SPECIAL,,SPECIAL,PERFORM,Area,"Sound Based. Choose a Type (Fire, Poison, Steel, etc.) this move only affects those with that Type.",The user vibrates with any particular energy Type he chooses. All nearby creatures and objects of that Type are hurt.
Telekinesis,psychic,SUPPORT,0,,,SPECIAL,CHANNEL,Foe,"All attacks against the target have ""Never Fail"". The target is immune to Ground Moves. Lasts 2 Rounds.",The user can manipulate objects and creatures with his mind. Pokemon and humans become easier to hit because their movements are restrained.
Teleport,psychic,SUPPORT,0,,,SPECIAL,CHANNEL,User,"In the wild, the battle ends. In official battles, it counts as the Pokémon being recalled. Teleportation distances depend on Special and Storyteller's discretion.",Teleport the user and one more creature to a place of tranquility and high psychic resonance such as Pokemon Centers. Ceilings and walls block this move from working.
Trick,psychic,SUPPORT,0,,,SPECIAL,ALLURE,Foe,The foe and the user swap Held Items.,"Control the target's mind to perform a simple non-hostile action, such as walking or handling an item."
Trick Room,psychic,SUPPORT,0,,,SPECIAL,CHANNEL,Battlefield,Invert the order of Initiative. Lasts 4 Rounds.,"This reality altering move can manipulate time, so slow creatures are fast, and fast creatures are slow."
